0.0005 1 999.984
0.0015 1 999.979
0.0025 1 999.973
0.0035 1 999.966
0.0045 1 999.956
0.0055 1 999.944
0.0065 1 999.929
0.0075 1 999.91
0.0085 1 999.888
0.0095 1 999.86
0.0105 1 999.826
0.0115 1 999.785
0.0125 1 999.736
0.0135 1 999.678
0.0145 1 999.608
0.0155 1 999.526
0.0165 1 999.43
0.0175 1 999.317
0.0185 1 999.186
0.0195 1 999.035
0.0205 1 998.861
0.0215 1 998.662
0.0225 1 998.436
0.0235 1 998.18
0.0245 1 997.893
0.0255 1 997.57
0.0265 1 997.211
0.0275 1 996.813
0.0285 1 996.374
0.0295 1 995.891
0.0305 1 995.364
0.0315 1 994.789
0.0325 1 994.166
0.0335 1 993.494
0.0345 1 992.771
0.0355 1 991.997
0.0365 1 991.171
0.0375 1 990.293
0.0385 1 989.362
0.0395 1 988.379
0.0405 1 987.344
0.0415 1 986.258
0.0425 1 985.12
0.0435 1 983.933
0.0445 1 982.697
0.0455 1 981.414
0.0465 1 980.083
0.0475 1 978.708
0.0485 1 977.289
0.0495 1 975.828
0.0505 1 974.325
0.0515 1 972.784
0.0525 1 971.205
0.0535 1 969.59
0.0545 1 967.941
0.0555 1 966.259
0.0565 1 964.545
0.0575 1 962.802
0.0585 1 961.03
0.0595 1 959.232
0.0605 1 957.408
0.0615 1 955.56
0.0625 1 953.689
0.0635 1 951.797
0.0645 1 949.884
0.0655 1 947.953
0.0665 1 946.003
0.0675 1 944.037
0.0685 1 942.055
0.0695 1 940.058
0.0705 1 938.048
0.0715 1 936.024
0.0725 1 933.989
0.0735 1 931.942
0.0745 1 929.884
0.0755 1 927.817
0.0765 1 925.741
0.0775 1 923.657
0.0785 1 921.564
0.0795 1 919.465
0.0805 1 917.359
0.0815 1 915.247
0.0825 1 913.13
0.0835 1 911.007
0.0845 1 908.88
0.0855 1 906.749
0.0865 1 904.614
0.0875 1 902.475
0.0885 1 900.334
0.0895 1 898.19
0.0905 1 896.044
0.0915 1 893.896
0.0925 1 891.746
0.0935 1 889.595
0.0945 1 887.443
0.0955 1 885.289
0.0965 1 883.136
0.0975 1 880.982
0.0985 1 878.827
0.0995 1 876.673
0.1005 1 874.519
0.1015 1 872.366
0.1025 1 870.213
0.1035 1 868.061
0.1045 1 865.909
0.1055 1 863.759
0.1065 1 861.611
0.1075 1 859.463
0.1085 1 857.317
0.1095 1 855.173
0.1105 1 853.03
0.1115 1 850.89
0.1125 1 848.751
0.1135 1 846.614
0.1145 1 844.48
0.1155 1 842.348
0.1165 1 840.218
0.1175 1 838.091
0.1185 1 835.966
0.1195 1 833.843
0.1205 1 831.724
0.1215 1 829.607
0.1225 1 827.493
0.1235 1 825.382
0.1245 1 823.274
0.1255 1 821.168
0.1265 1 819.066
0.1275 1 816.967
0.1285 1 814.871
0.1295 1 812.778
0.1305 1 810.689
0.1315 1 808.602
0.1325 1 806.519
0.1335 1 804.44
0.1345 1 802.364
0.1355 1 800.291
0.1365 1 798.222
0.1375 1 796.156
0.1385 1 794.094
0.1395 1 792.035
0.1405 1 789.98
0.1415 1 787.928
0.1425 1 785.88
0.1435 1 783.836
0.1445 1 781.796
0.1455 1 779.759
0.1465 1 777.726
0.1475 1 775.697
0.1485 1 773.671
0.1495 1 771.649
0.1505 1 769.631
0.1515 1 767.617
0.1525 1 765.607
0.1535 1 763.6
0.1545 1 761.598
0.1555 1 759.599
0.1565 1 757.604
0.1575 1 755.614
0.1585 1 753.627
0.1595 1 751.644
0.1605 1 749.664
0.1615 1 747.689
0.1625 1 745.718
0.1635 1 743.751
0.1645 1 741.788
0.1655 1 739.828
0.1665 1 737.873
0.1675 1 735.922
0.1685 1 733.975
0.1695 1 732.031
0.1705 1 730.092
0.1715 1 728.157
0.1725 1 726.226
0.1735 1 724.298
0.1745 1 722.375
0.1755 1 720.456
0.1765 1 718.541
0.1775 1 716.63
0.1785 1 714.723
0.1795 1 712.82
0.1805 1 710.921
0.1815 1 709.027
0.1825 1 707.136
0.1835 1 705.249
0.1845 1 703.366
0.1855 1 701.488
0.1865 1 699.613
0.1875 1 697.743
0.1885 1 695.877
0.1895 1 694.014
0.1905 1 692.156
0.1915 1 690.302
0.1925 1 688.452
0.1935 1 686.606
0.1945 1 684.764
0.1955 1 682.926
0.1965 1 681.092
0.1975 1 679.262
0.1985 1 677.437
0.1995 1 675.615
0.2005 1 673.797
0.2015 1 671.984
0.2025 1 670.174
0.2035 1 668.369
0.2045 1 666.568
0.2055 1 664.771
0.2065 1 662.977
0.2075 1 661.188
0.2085 1 659.403
0.2095 1 657.622
0.2105 1 655.845
0.2115 1 654.072
0.2125 1 652.303
0.2135 1 650.539
0.2145 1 648.778
0.2155 1 647.021
0.2165 1 645.268
0.2175 1 643.52
0.2185 1 641.775
0.2195 1 640.035
0.2205 1 638.298
0.2215 1 636.566
0.2225 1 634.837
0.2235 1 633.113
0.2245 1 631.392
0.2255 1 629.676
0.2265 1 627.964
0.2275 1 626.255
0.2285 1 624.551
0.2295 1 622.851
0.2305 1 621.155
0.2315 1 619.463
0.2325 1 617.775
0.2335 1 616.09
0.2345 1 614.41
0.2355 1 612.734
0.2365 1 611.062
0.2375 1 609.394
0.2385 1 607.73
0.2395 1 606.07
0.2405 1 604.414
0.2415 1 602.762
0.2425 1 601.114
0.2435 1 599.47
0.2445 1 597.83
0.2455 1 596.195
0.2465 1 594.563
0.2475 1 592.935
0.2485 1 591.311
0.2495 1 589.691
0.2505 1 588.076
0.2515 1 586.464
0.2525 1 584.856
0.2535 1 583.253
0.2545 1 581.653
0.2555 1 580.058
0.2565 1 578.466
0.2575 1 576.879
0.2585 1 575.296
0.2595 1 573.716
0.2605 1 572.141
0.2615 1 570.57
0.2625 1 569.003
0.2635 1 567.44
0.2645 1 565.882
0.2655 1 564.327
0.2665 1 562.776
0.2675 1 561.23
0.2685 1 559.688
0.2695 1 558.15
0.2705 1 556.616
0.2715 1 555.086
0.2725 1 553.56
0.2735 1 552.039
0.2745 1 550.522
0.2755 1 549.009
0.2765 1 547.501
0.2775 1 545.996
0.2785 1 544.497
0.2795 1 543.001
0.2805 1 541.51
0.2815 1 540.023
0.2825 1 538.541
0.2835 1 537.063
0.2845 1 535.589
0.2855 1 534.12
0.2865 1 532.656
0.2875 1 531.196
0.2885 1 529.741
0.2895 1 528.291
0.2905 1 526.845
0.2915 1 525.405
0.2925 1 523.969
0.2935 1 522.538
0.2945 1 521.112
0.2955 1 519.691
0.2965 1 518.275
0.2975 1 516.864
0.2985 1 515.459
0.2995 1 514.059
0.3005 1 512.665
0.3015 1 511.276
0.3025 1 509.893
0.3035 1 508.516
0.3045 1 507.145
0.3055 1 505.78
0.3065 1 504.421
0.3075 1 503.069
0.3085 1 501.723
0.3095 1 500.384
0.3105 1 499.053
0.3115 1 497.728
0.3125 1 496.411
0.3135 1 495.102
0.3145 1 493.801
0.3155 1 492.508
0.3165 1 491.225
0.3175 1 489.95
0.3185 1 488.685
0.3195 1 487.429
0.3205 1 486.184
0.3215 1 484.95
0.3225 1 483.728
0.3235 1 482.517
0.3245 1 481.32
0.3255 1 480.135
0.3265 1 478.965
0.3275 1 477.81
0.3285 1 476.67
0.3295 1 475.548
0.3305 1 474.443
0.3315 1 473.357
0.3325 1 472.292
0.3335 1 471.247
0.3345 1 470.226
0.3355 1 469.229
0.3365 1 468.257
0.3375 1 467.313
0.3385 1 466.398
0.3395 1 465.513
0.3405 1 464.662
0.3415 1 463.845
0.3425 1 463.064
0.3435 1 462.321
0.3445 1 461.619
0.3455 1 460.958
0.3465 1 460.341
0.3475 1 459.769
0.3485 1 459.243
0.3495 1 458.764
0.3505 1 458.333
0.3515 1 457.951
0.3525 1 457.617
0.3535 1 457.33
0.3545 1 457.09
0.3555 1 456.895
0.3565 1 456.742
0.3575 1 456.631
0.3585 1 456.556
0.3595 1 456.517
0.3605 1 456.508
0.3615 1 456.526
0.3625 1 456.568
0.3635 1 456.63
0.3645 1 456.708
0.3655 1 456.799
0.3665 1 456.9
0.3675 1 457.008
0.3685 1 457.12
0.3695 1 457.235
0.3705 1 457.35
0.3715 1 457.464
0.3725 1 457.576
0.3735 1 457.685
0.3745 1 457.791
0.3755 1 457.893
0.3765 1 457.991
0.3775 1 458.085
0.3785 1 458.174
0.3795 1 458.26
0.3805 1 458.341
0.3815 1 458.419
0.3825 1 458.493
0.3835 1 458.563
0.3845 1 458.63
0.3855 1 458.695
0.3865 1 458.756
0.3875 1 458.815
0.3885 1 458.871
0.3895 1 458.925
0.3905 1 458.977
0.3915 1 459.026
0.3925 1 459.074
0.3935 1 459.12
0.3945 1 459.164
0.3955 1 459.207
0.3965 1 459.248
0.3975 1 459.287
0.3985 1 459.326
0.3995 1 459.363
0.4005 1 459.398
0.4015 1 459.433
0.4025 1 459.466
0.4035 1 459.498
0.4045 1 459.53
0.4055 1 459.56
0.4065 1 459.59
0.4075 1 459.618
0.4085 1 459.646
0.4095 1 459.673
0.4105 1 459.699
0.4115 1 459.724
0.4125 1 459.749
0.4135 1 459.772
0.4145 1 459.796
0.4155 1 459.818
0.4165 1 459.84
0.4175 1 459.862
0.4185 1 459.882
0.4195 1 459.903
0.4205 1 459.922
0.4215 1 459.942
0.4225 1 459.96
0.4235 1 459.978
0.4245 1 459.996
0.4255 1 460.013
0.4265 1 460.03
0.4275 1 460.047
0.4285 1 460.063
0.4295 1 460.078
0.4305 1 460.094
0.4315 1 460.109
0.4325 1 460.123
0.4335 1 460.137
0.4345 1 460.151
0.4355 1 460.165
0.4365 1 460.178
0.4375 1 460.191
0.4385 1 460.203
0.4395 1 460.216
0.4405 1 460.228
0.4415 1 460.24
0.4425 1 460.251
0.4435 1 460.262
0.4445 1 460.273
0.4455 1 460.284
0.4465 1 460.295
0.4475 1 460.305
0.4485 1 460.315
0.4495 1 460.325
0.4505 1 460.334
0.4515 1 460.344
0.4525 1 460.353
0.4535 1 460.362
0.4545 1 460.371
0.4555 1 460.38
0.4565 1 460.388
0.4575 1 460.396
0.4585 1 460.404
0.4595 1 460.412
0.4605 1 460.42
0.4615 1 460.428
0.4625 1 460.435
0.4635 1 460.443
0.4645 1 460.45
0.4655 0.999999 460.457
0.4665 0.999998 460.464
0.4675 0.999996 460.471
0.4685 0.999991 460.477
0.4695 0.999979 460.484
0.4705 0.999953 460.49
0.4715 0.999898 460.496
0.4725 0.999786 460.502
0.4735 0.999566 460.508
0.4745 0.99915 460.514
0.4755 0.998399 460.52
0.4765 0.997094 460.526
0.4775 0.994927 460.531
0.4785 0.991485 460.537
0.4795 0.986257 460.542
0.4805 0.978663 460.547
0.4815 0.968113 460.553
0.4825 0.954065 460.558
0.4835 0.936107 460.563
0.4845 0.914011 460.567
0.4855 0.887761 460.572
0.4865 0.85756 460.577
0.4875 0.8238 460.582
0.4885 0.787016 460.586
0.4895 0.747833 460.59
0.4905 0.706922 460.595
0.4915 0.664947 460.599
0.4925 0.622545 460.603
0.4935 0.5803 460.607
0.4945 0.53874 460.612
0.4955 0.498338 460.615
0.4965 0.459531 460.619
0.4975 0.422748 460.623
0.4985 0.388476 460.627
0.4995 0.357391 460.631
0.5005 0.330675 460.634
0.5015 0.310749 460.638
0.5025 0.301919 460.641
0.5035 0.301621 460.645
0.5045 0.301927 460.648
0.5055 0.302144 460.652
0.5065 0.302314 460.655
0.5075 0.302455 460.658
0.5085 0.302574 460.661
0.5095 0.302666 460.664
0.5105 0.302714 460.667
0.5115 0.302679 460.67
0.5125 0.302484 460.673
0.5135 0.301987 460.676
0.5145 0.300928 460.679
0.5155 0.298855 460.682
0.5165 0.295025 460.685
0.5175 0.288304 460.687
0.5185 0.277127 460.69
0.5195 0.259694 460.693
0.5205 0.234685 460.695
0.5215 0.202733 460.698
0.5225 0.168061 460.7
0.5235 0.137875 460.703
0.5245 0.117668 460.705
0.5255 0.107185 460.708
0.5265 0.102688 460.71
0.5275 0.100961 460.712
0.5285 0.100335 460.715
0.5295 0.100114 460.717
0.5305 0.100038 460.719
0.5315 0.100013 460.721
0.5325 0.100004 460.723
0.5335 0.100001 460.725
0.5345 0.1 460.727
0.5355 0.1 460.729
0.5365 0.1 460.731
0.5375 0.1 460.733
0.5385 0.1 460.735
0.5395 0.1 460.737
0.5405 0.1 460.739
0.5415 0.1 460.741
0.5425 0.1 460.743
0.5435 0.1 460.744
0.5445 0.1 460.746
0.5455 0.1 460.748
0.5465 0.1 460.75
0.5475 0.1 460.751
0.5485 0.1 460.753
0.5495 0.1 460.754
0.5505 0.1 460.756
0.5515 0.1 460.758
0.5525 0.1 460.759
0.5535 0.1 460.761
0.5545 0.1 460.762
0.5555 0.1 460.764
0.5565 0.1 460.765
0.5575 0.1 460.767
0.5585 0.1 460.768
0.5595 0.1 460.769
0.5605 0.1 460.771
0.5615 0.1 460.772
0.5625 0.1 460.773
0.5635 0.1 460.775
0.5645 0.1 460.776
0.5655 0.1 460.777
0.5665 0.1 460.779
0.5675 0.1 460.78
0.5685 0.1 460.781
0.5695 0.1 460.782
0.5705 0.1 460.783
0.5715 0.1 460.784
0.5725 0.1 460.786
0.5735 0.1 460.787
0.5745 0.1 460.788
0.5755 0.1 460.789
0.5765 0.1 460.79
0.5775 0.1 460.791
0.5785 0.1 460.792
0.5795 0.1 460.793
0.5805 0.1 460.794
0.5815 0.1 460.795
0.5825 0.1 460.796
0.5835 0.1 460.797
0.5845 0.1 460.798
0.5855 0.1 460.799
0.5865 0.1 460.8
0.5875 0.1 460.801
0.5885 0.1 460.802
0.5895 0.1 460.803
0.5905 0.1 460.804
0.5915 0.1 460.804
0.5925 0.1 460.805
0.5935 0.1 460.806
0.5945 0.1 460.807
0.5955 0.1 460.808
0.5965 0.1 460.809
0.5975 0.1 460.809
0.5985 0.1 460.81
0.5995 0.1 460.811
0.6005 0.1 460.812
0.6015 0.1 460.812
0.6025 0.1 460.813
0.6035 0.1 460.814
0.6045 0.1 460.815
0.6055 0.1 460.815
0.6065 0.1 460.816
0.6075 0.1 460.817
0.6085 0.1 460.817
0.6095 0.1 460.818
0.6105 0.1 460.819
0.6115 0.1 460.819
0.6125 0.1 460.82
0.6135 0.1 460.821
0.6145 0.1 460.821
0.6155 0.1 460.822
0.6165 0.1 460.823
0.6175 0.1 460.823
0.6185 0.1 460.824
0.6195 0.1 460.824
0.6205 0.1 460.825
0.6215 0.1 460.826
0.6225 0.1 460.826
0.6235 0.1 460.827
0.6245 0.1 460.827
0.6255 0.1 460.828
0.6265 0.1 460.828
0.6275 0.1 460.829
0.6285 0.1 460.829
0.6295 0.1 460.83
0.6305 0.1 460.83
0.6315 0.1 460.831
0.6325 0.1 460.831
0.6335 0.1 460.832
0.6345 0.1 460.832
0.6355 0.1 460.833
0.6365 0.1 460.833
0.6375 0.1 460.834
0.6385 0.1 460.834
0.6395 0.1 460.835
0.6405 0.1 460.835
0.6415 0.1 460.835
0.6425 0.1 460.836
0.6435 0.1 460.836
0.6445 0.1 460.837
0.6455 0.1 460.837
0.6465 0.1 460.838
0.6475 0.1 460.838
0.6485 0.1 460.838
0.6495 0.1 460.839
0.6505 0.1 460.839
0.6515 0.1 460.84
0.6525 0.1 460.84
0.6535 0.1 460.84
0.6545 0.1 460.841
0.6555 0.1 460.841
0.6565 0.1 460.841
0.6575 0.1 460.842
0.6585 0.1 460.842
0.6595 0.1 460.842
0.6605 0.1 460.843
0.6615 0.1 460.843
0.6625 0.1 460.843
0.6635 0.1 460.844
0.6645 0.1 460.844
0.6655 0.1 460.844
0.6665 0.1 460.845
0.6675 0.1 460.845
0.6685 0.1 460.845
0.6695 0.1 460.846
0.6705 0.1 460.846
0.6715 0.1 460.846
0.6725 0.1 460.847
0.6735 0.1 460.847
0.6745 0.1 460.847
0.6755 0.1 460.847
0.6765 0.1 460.848
0.6775 0.1 460.848
0.6785 0.1 460.848
0.6795 0.1 460.849
0.6805 0.1 460.849
0.6815 0.1 460.849
0.6825 0.1 460.849
0.6835 0.1 460.85
0.6845 0.1 460.85
0.6855 0.1 460.85
0.6865 0.1 460.85
0.6875 0.1 460.851
0.6885 0.1 460.851
0.6895 0.1 460.851
0.6905 0.1 460.851
0.6915 0.1 460.852
0.6925 0.1 460.852
0.6935 0.1 460.852
0.6945 0.1 460.852
0.6955 0.1 460.852
0.6965 0.1 460.853
0.6975 0.1 460.853
0.6985 0.1 460.853
0.6995 0.1 460.853
0.7005 0.1 460.854
0.7015 0.1 460.854
0.7025 0.1 460.854
0.7035 0.1 460.854
0.7045 0.1 460.854
0.7055 0.1 460.855
0.7065 0.1 460.855
0.7075 0.1 460.855
0.7085 0.1 460.855
0.7095 0.1 460.855
0.7105 0.1 460.856
0.7115 0.1 460.856
0.7125 0.1 460.856
0.7135 0.1 460.856
0.7145 0.1 460.856
0.7155 0.1 460.857
0.7165 0.1 460.857
0.7175 0.1 460.857
0.7185 0.1 460.858
0.7195 0.1 460.858
0.7205 0.1 460.858
0.7215 0.1 460.858
0.7225 0.1 460.859
0.7235 0.1 460.859
0.7245 0.1 460.86
0.7255 0.1 460.86
0.7265 0.1 460.86
0.7275 0.1 460.861
0.7285 0.1 460.861
0.7295 0.1 460.862
0.7305 0.1 460.862
0.7315 0.1 460.863
0.7325 0.1 460.864
0.7335 0.1 460.864
0.7345 0.1 460.865
0.7355 0.1 460.866
0.7365 0.1 460.866
0.7375 0.1 460.867
0.7385 0.1 460.868
0.7395 0.1 460.869
0.7405 0.1 460.87
0.7415 0.1 460.871
0.7425 0.1 460.872
0.7435 0.1 460.873
0.7445 0.1 460.874
0.7455 0.1 460.875
0.7465 0.1 460.876
0.7475 0.1 460.877
0.7485 0.1 460.879
0.7495 0.1 460.88
0.7505 0.1 460.881
0.7515 0.1 460.882
0.7525 0.1 460.884
0.7535 0.1 460.885
0.7545 0.1 460.887
0.7555 0.1 460.888
0.7565 0.1 460.89
0.7575 0.1 460.891
0.7585 0.1 460.893
0.7595 0.1 460.895
0.7605 0.1 460.896
0.7615 0.1 460.898
0.7625 0.1 460.9
0.7635 0.1 460.902
0.7645 0.1 460.904
0.7655 0.1 460.906
0.7665 0.1 460.908
0.7675 0.1 460.909
0.7685 0.1 460.911
0.7695 0.1 460.912
0.7705 0.1 460.911
0.7715 0.1 460.906
0.7725 0.1 460.891
0.7735 0.1 460.855
0.7745 0.1 460.769
0.7755 0.1 460.568
0.7765 0.1 460.105
0.7775 0.1 459.048
0.7785 0.1 456.638
0.7795 0.1 451.175
0.7805 0.1 438.929
0.7815 0.1 412.17
0.7825 0.1 356.923
0.7835 0.1 256.503
0.7845 0.1 119.241
0.7855 0.1 19.2503
0.7865 0.1 0.248175
0.7875 0.1 0.0100293
0.7885 0.1 0.01
0.7895 0.1 0.01
0.7905 0.1 0.01
0.7915 0.1 0.01
0.7925 0.1 0.01
0.7935 0.1 0.01
0.7945 0.1 0.01
0.7955 0.1 0.01
0.7965 0.1 0.01
0.7975 0.1 0.01
0.7985 0.1 0.01
0.7995 0.1 0.01
0.8005 0.1 0.01
0.8015 0.1 0.01
0.8025 0.1 0.01
0.8035 0.1 0.01
0.8045 0.1 0.01
0.8055 0.1 0.01
0.8065 0.1 0.01
0.8075 0.1 0.01
0.8085 0.1 0.01
0.8095 0.1 0.01
0.8105 0.1 0.01
0.8115 0.1 0.01
0.8125 0.1 0.01
0.8135 0.1 0.01
0.8145 0.1 0.01
0.8155 0.1 0.01
0.8165 0.1 0.01
0.8175 0.1 0.01
0.8185 0.1 0.01
0.8195 0.1 0.01
0.8205 0.1 0.01
0.8215 0.1 0.01
0.8225 0.1 0.01
0.8235 0.1 0.01
0.8245 0.1 0.01
0.8255 0.1 0.01
0.8265 0.1 0.01
0.8275 0.1 0.01
0.8285 0.1 0.01
0.8295 0.1 0.01
0.8305 0.1 0.01
0.8315 0.1 0.01
0.8325 0.1 0.01
0.8335 0.1 0.01
0.8345 0.1 0.01
0.8355 0.1 0.01
0.8365 0.1 0.01
0.8375 0.1 0.01
0.8385 0.1 0.01
0.8395 0.1 0.01
0.8405 0.1 0.01
0.8415 0.1 0.01
0.8425 0.1 0.01
0.8435 0.1 0.01
0.8445 0.1 0.01
0.8455 0.1 0.01
0.8465 0.1 0.01
0.8475 0.1 0.01
0.8485 0.1 0.01
0.8495 0.1 0.01
0.8505 0.1 0.01
0.8515 0.1 0.01
0.8525 0.1 0.01
0.8535 0.1 0.01
0.8545 0.1 0.01
0.8555 0.1 0.01
0.8565 0.1 0.01
0.8575 0.1 0.01
0.8585 0.1 0.01
0.8595 0.1 0.01
0.8605 0.1 0.01
0.8615 0.1 0.01
0.8625 0.1 0.01
0.8635 0.1 0.01
0.8645 0.1 0.01
0.8655 0.1 0.01
0.8665 0.1 0.01
0.8675 0.1 0.01
0.8685 0.1 0.01
0.8695 0.1 0.01
0.8705 0.1 0.01
0.8715 0.1 0.01
0.8725 0.1 0.01
0.8735 0.1 0.01
0.8745 0.1 0.01
0.8755 0.1 0.01
0.8765 0.1 0.01
0.8775 0.1 0.01
0.8785 0.1 0.01
0.8795 0.1 0.01
0.8805 0.1 0.01
0.8815 0.1 0.01
0.8825 0.1 0.01
0.8835 0.1 0.01
0.8845 0.1 0.01
0.8855 0.1 0.01
0.8865 0.1 0.01
0.8875 0.1 0.01
0.8885 0.1 0.01
0.8895 0.1 0.01
0.8905 0.1 0.01
0.8915 0.1 0.01
0.8925 0.1 0.01
0.8935 0.1 0.01
0.8945 0.1 0.01
0.8955 0.1 0.01
0.8965 0.1 0.01
0.8975 0.1 0.01
0.8985 0.1 0.01
0.8995 0.1 0.01
0.9005 0.1 0.01
0.9015 0.1 0.01
0.9025 0.1 0.01
0.9035 0.1 0.01
0.9045 0.1 0.01
0.9055 0.1 0.01
0.9065 0.1 0.01
0.9075 0.1 0.01
0.9085 0.1 0.01
0.9095 0.1 0.01
0.9105 0.1 0.01
0.9115 0.1 0.01
0.9125 0.1 0.01
0.9135 0.1 0.01
0.9145 0.1 0.01
0.9155 0.1 0.01
0.9165 0.1 0.01
0.9175 0.1 0.01
0.9185 0.1 0.01
0.9195 0.1 0.01
0.9205 0.1 0.01
0.9215 0.1 0.01
0.9225 0.1 0.01
0.9235 0.1 0.01
0.9245 0.1 0.01
0.9255 0.1 0.01
0.9265 0.1 0.01
0.9275 0.1 0.01
0.9285 0.1 0.01
0.9295 0.1 0.01
0.9305 0.1 0.01
0.9315 0.1 0.01
0.9325 0.1 0.01
0.9335 0.1 0.01
0.9345 0.1 0.01
0.9355 0.1 0.01
0.9365 0.1 0.01
0.9375 0.1 0.01
0.9385 0.1 0.01
0.9395 0.1 0.01
0.9405 0.1 0.01
0.9415 0.1 0.01
0.9425 0.1 0.01
0.9435 0.1 0.01
0.9445 0.1 0.01
0.9455 0.1 0.01
0.9465 0.1 0.01
0.9475 0.1 0.01
0.9485 0.1 0.01
0.9495 0.1 0.01
0.9505 0.1 0.01
0.9515 0.1 0.01
0.9525 0.1 0.01
0.9535 0.1 0.01
0.9545 0.1 0.01
0.9555 0.1 0.01
0.9565 0.1 0.01
0.9575 0.1 0.01
0.9585 0.1 0.01
0.9595 0.1 0.01
0.9605 0.1 0.01
0.9615 0.1 0.01
0.9625 0.1 0.01
0.9635 0.1 0.01
0.9645 0.1 0.01
0.9655 0.1 0.01
0.9665 0.1 0.01
0.9675 0.1 0.01
0.9685 0.1 0.01
0.9695 0.1 0.01
0.9705 0.1 0.01
0.9715 0.1 0.01
0.9725 0.1 0.01
0.9735 0.1 0.01
0.9745 0.1 0.01
0.9755 0.1 0.01
0.9765 0.1 0.01
0.9775 0.1 0.01
0.9785 0.1 0.01
0.9795 0.1 0.01
0.9805 0.1 0.01
0.9815 0.1 0.01
0.9825 0.1 0.01
0.9835 0.1 0.01
0.9845 0.1 0.01
0.9855 0.1 0.01
0.9865 0.1 0.01
0.9875 0.1 0.01
0.9885 0.1 0.01
0.9895 0.1 0.01
0.9905 0.1 0.01
0.9915 0.1 0.01
0.9925 0.1 0.01
0.9935 0.1 0.01
0.9945 0.1 0.01
0.9955 0.1 0.01
0.9965 0.1 0.01
0.9975 0.1 0.01
0.9985 0.1 0.01
0.9995 0.1 0.01
