0.005 1.3765 1.3765
0.015 1.3765 1.3765
0.025 1.3765 1.3765
0.035 1.3765 1.3765
0.045 1.3765 1.3765
0.055 1.3765 1.3765
0.065 1.3765 1.3765
0.075 1.3765 1.3765
0.085 1.3765 1.3765
0.095 1.3765 1.3765
0.105 1.3765 1.3765
0.115 1.3765 1.3765
0.125 1.3765 1.3765
0.135 1.3765 1.3765
0.145 1.3765 1.3765
0.155 1.3765 1.3765
0.165 1.3765 1.3765
0.175 1.3765 1.3765
0.185 1.3765 1.3765
0.195 1.3765 1.3765
0.205 1.3765 1.3765
0.215 1.3765 1.3765
0.225 1.3765 1.3765
0.235 1.3765 1.3765
0.245 1.37651 1.3798
0.255 1.12497 1.12167
0.265 1 1
0.275 1 1
0.285 1 1
0.295 1 1
0.305 1 1
0.315 1 1
0.325 1 1
0.335 1 1
0.345 1 1
0.355 1 1
0.365 1 1
0.375 1 0.138
0.385 1 0.138
0.395 1 0.138
0.405 1 0.138
0.415 1 0.138
0.425 1 0.138
0.435 1 0.138
0.445 1 0.138
0.455 1 0.138
0.465 1 0.138
0.475 1 0.138
0.485 1 0.138
0.495 1 0.138
0.505 1 0.138
0.515 1 0.138
0.525 1 0.138
0.535 1 0.138
0.545 1 0.138
0.555 1 0.138
0.565 1 0.138
0.575 1 0.138
0.585 1 0.138
0.595 1 0.138
0.605 1 0.138
0.615 1 0.138
0.625 1 0.138
0.635 1 1
0.645 1 1
0.655 1 1
0.665 1 1
0.675 1 1
0.685 1 1
0.695 1 1
0.705 1 1
0.715 1 1
0.725 1 1
0.735 1 1
0.745 1 1
0.755 1 1
0.765 1 1
0.775 1 1
0.785 1 1
0.795 1 1
0.805 1 1
0.815 1 1
0.825 1 1
0.835 1 1
0.845 1 1
0.855 1 1
0.865 1 1
0.875 1 1
0.885 1 1
0.895 1 1
0.905 1 1
0.915 1 1
0.925 1 1
0.935 1 1
0.945 1 1
0.955 1 1
0.965 1 1
0.975 1 1
0.985 1 1
0.995 1 1
