0.0005 1000
0.0015 1000
0.0025 1000
0.0035 1000
0.0045 1000
0.0055 1000
0.0065 1000
0.0075 1000
0.0085 1000
0.0095 1000
0.0105 1000
0.0115 1000
0.0125 1000
0.0135 1000
0.0145 1000
0.0155 1000
0.0165 1000
0.0175 1000
0.0185 1000
0.0195 1000
0.0205 1000
0.0215 1000
0.0225 1000
0.0235 1000
0.0245 1000
0.0255 1000
0.0265 999.999
0.0275 999.999
0.0285 999.999
0.0295 999.998
0.0305 999.997
0.0315 999.996
0.0325 999.994
0.0335 999.992
0.0345 999.989
0.0355 999.984
0.0365 999.979
0.0375 999.972
0.0385 999.963
0.0395 999.951
0.0405 999.937
0.0415 999.919
0.0425 999.896
0.0435 999.869
0.0445 999.835
0.0455 999.796
0.0465 999.748
0.0475 999.692
0.0485 999.627
0.0495 999.551
0.0505 999.464
0.0515 999.364
0.0525 999.252
0.0535 999.126
0.0545 998.986
0.0555 998.831
0.0565 998.661
0.0575 998.475
0.0585 998.274
0.0595 998.056
0.0605 997.823
0.0615 997.574
0.0625 997.309
0.0635 997.029
0.0645 996.735
0.0655 996.425
0.0665 996.102
0.0675 995.765
0.0685 995.415
0.0695 995.052
0.0705 994.678
0.0715 994.292
0.0725 993.895
0.0735 993.488
0.0745 993.071
0.0755 992.645
0.0765 992.21
0.0775 991.766
0.0785 991.315
0.0795 990.857
0.0805 990.391
0.0815 989.919
0.0825 989.441
0.0835 988.957
0.0845 988.468
0.0855 987.973
0.0865 987.473
0.0875 986.969
0.0885 986.461
0.0895 985.948
0.0905 985.431
0.0915 984.911
0.0925 984.388
0.0935 983.861
0.0945 983.331
0.0955 982.798
0.0965 982.262
0.0975 981.724
0.0985 981.183
0.0995 980.64
0.1005 980.094
0.1015 979.547
0.1025 978.997
0.1035 978.446
0.1045 977.892
0.1055 977.337
0.1065 976.78
0.1075 976.222
0.1085 975.662
0.1095 975.1
0.1105 974.537
0.1115 973.973
0.1125 973.407
0.1135 972.84
0.1145 972.272
0.1155 971.703
0.1165 971.132
0.1175 970.561
0.1185 969.988
0.1195 969.415
0.1205 968.84
0.1215 968.265
0.1225 967.688
0.1235 967.111
0.1245 966.533
0.1255 965.954
0.1265 965.374
0.1275 964.794
0.1285 964.212
0.1295 963.63
0.1305 963.047
0.1315 962.464
0.1325 961.88
0.1335 961.295
0.1345 960.709
0.1355 960.123
0.1365 959.536
0.1375 958.949
0.1385 958.361
