0.0005 999.999
0.0015 999.999
0.0025 999.999
0.0035 999.999
0.0045 999.999
0.0055 999.999
0.0065 999.999
0.0075 999.999
0.0085 999.999
0.0095 999.999
0.0105 999.999
0.0115 999.999
0.0125 999.999
0.0135 999.999
0.0145 999.999
0.0155 999.999
0.0165 999.999
0.0175 999.999
0.0185 999.999
0.0195 999.999
0.0205 999.999
0.0215 999.999
0.0225 999.999
0.0235 999.999
0.0245 999.999
0.0255 999.999
0.0265 999.998
0.0275 999.998
0.0285 999.998
0.0295 999.997
0.0305 999.996
0.0315 999.995
0.0325 999.993
0.0335 999.991
0.0345 999.988
0.0355 999.983
0.0365 999.978
0.0375 999.971
0.0385 999.962
0.0395 999.95
0.0405 999.936
0.0415 999.918
0.0425 999.895
0.0435 999.868
0.0445 999.835
0.0455 999.795
0.0465 999.747
0.0475 999.691
0.0485 999.626
0.0495 999.55
0.0505 999.463
0.0515 999.363
0.0525 999.251
0.0535 999.126
0.0545 998.985
0.0555 998.83
0.0565 998.66
0.0575 998.475
0.0585 998.273
0.0595 998.056
0.0605 997.822
0.0615 997.573
0.0625 997.309
0.0635 997.029
0.0645 996.734
0.0655 996.425
0.0665 996.102
0.0675 995.765
0.0685 995.415
0.0695 995.053
0.0705 994.678
0.0715 994.293
0.0725 993.896
0.0735 993.489
0.0745 993.072
0.0755 992.646
0.0765 992.212
0.0775 991.768
0.0785 991.318
0.0795 990.859
0.0805 990.394
0.0815 989.922
0.0825 989.444
0.0835 988.961
0.0845 988.471
0.0855 987.977
0.0865 987.477
0.0875 986.973
0.0885 986.465
0.0895 985.953
0.0905 985.436
0.0915 984.917
0.0925 984.393
0.0935 983.867
0.0945 983.337
0.0955 982.804
0.0965 982.269
0.0975 981.731
0.0985 981.19
0.0995 980.647
0.1005 980.102
0.1015 979.555
0.1025 979.005
0.1035 978.454
0.1045 977.901
0.1055 977.346
0.1065 976.789
0.1075 976.231
0.1085 975.671
0.1095 975.11
0.1105 974.547
0.1115 973.983
0.1125 973.418
0.1135 972.851
0.1145 972.284
0.1155 971.715
0.1165 971.144
0.1175 970.573
0.1185 970.001
0.1195 969.428
0.1205 968.854
0.1215 968.278
0.1225 967.702
0.1235 967.125
0.1245 966.547
0.1255 965.969
0.1265 965.389
0.1275 964.809
0.1285 964.228
0.1295 963.646
0.1305 963.064
0.1315 962.48
0.1325 961.896
0.1335 961.312
0.1345 960.727
0.1355 960.141
0.1365 959.554
0.1375 958.967
0.1385 958.379
0.1395 957.791
0.1405 957.202
0.1415 956.613
0.1425 956.023
0.1435 955.432
0.1445 954.841
0.1455 954.249
0.1465 953.657
0.1475 953.064
0.1485 952.471
0.1495 951.877
0.1505 951.283
0.1515 950.689
0.1525 950.094
0.1535 949.498
0.1545 948.902
0.1555 948.305
0.1565 947.708
0.1575 947.111
0.1585 946.513
0.1595 945.915
0.1605 945.316
0.1615 944.717
0.1625 944.118
0.1635 943.518
0.1645 942.917
0.1655 942.316
0.1665 941.715
0.1675 941.114
0.1685 940.512
0.1695 939.909
0.1705 939.307
0.1715 938.703
0.1725 938.1
0.1735 937.496
0.1745 936.892
0.1755 936.287
0.1765 935.682
0.1775 935.077
0.1785 934.471
0.1795 933.865
0.1805 933.258
0.1815 932.652
0.1825 932.044
0.1835 931.437
0.1845 930.829
0.1855 930.221
0.1865 929.612
0.1875 929.003
0.1885 928.394
0.1895 927.784
0.1905 927.174
0.1915 926.564
0.1925 925.953
0.1935 925.342
0.1945 924.731
0.1955 924.12
0.1965 923.508
0.1975 922.895
0.1985 922.283
0.1995 921.67
0.2005 921.057
0.2015 920.443
0.2025 919.829
0.2035 919.215
0.2045 918.6
0.2055 917.986
0.2065 917.37
0.2075 916.755
0.2085 916.139
0.2095 915.523
0.2105 914.907
0.2115 914.29
0.2125 913.673
0.2135 913.056
0.2145 912.438
0.2155 911.82
0.2165 911.202
0.2175 910.584
0.2185 909.965
0.2195 909.346
0.2205 908.727
0.2215 908.107
0.2225 907.487
0.2235 906.867
0.2245 906.246
0.2255 905.626
0.2265 905.005
0.2275 904.383
0.2285 903.762
0.2295 903.14
0.2305 902.518
0.2315 901.895
0.2325 901.273
0.2335 900.65
0.2345 900.026
0.2355 899.403
0.2365 898.779
0.2375 898.155
0.2385 897.531
0.2395 896.906
0.2405 896.282
0.2415 895.657
0.2425 895.031
0.2435 894.406
0.2445 893.78
0.2455 893.154
0.2465 892.528
0.2475 891.901
0.2485 891.275
0.2495 890.648
0.2505 890.021
0.2515 889.393
0.2525 888.766
0.2535 888.138
0.2545 887.51
0.2555 886.882
0.2565 886.253
0.2575 885.625
0.2585 884.996
0.2595 884.367
0.2605 883.737
0.2615 883.108
0.2625 882.478
0.2635 881.849
0.2645 881.219
0.2655 880.589
0.2665 879.958
0.2675 879.328
0.2685 878.697
0.2695 878.067
0.2705 877.436
0.2715 876.805
0.2725 876.173
0.2735 875.542
0.2745 874.911
0.2755 874.279
0.2765 873.648
0.2775 873.016
0.2785 872.384
0.2795 871.752
0.2805 871.12
0.2815 870.488
0.2825 869.856
0.2835 869.224
0.2845 868.591
0.2855 867.959
0.2865 867.327
0.2875 866.694
0.2885 866.062
0.2895 865.429
0.2905 864.797
0.2915 864.165
0.2925 863.532
0.2935 862.9
0.2945 862.268
0.2955 861.636
0.2965 861.004
0.2975 860.372
0.2985 859.74
0.2995 859.108
0.3005 858.476
0.3015 857.845
0.3025 857.214
0.3035 856.582
0.3045 855.951
0.3055 855.321
0.3065 854.69
0.3075 854.06
0.3085 853.43
0.3095 852.801
0.3105 852.171
